일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
"2010/11/03","4048.83","36.87","0.92","4039.81","4070.90","4035.19","68500.0","4483230.0","8.33414977E8"
"2010/11/02","4011.96","9.20","0.23","3996.39","4018.13","3988.45","58509.0","4072393.0","8.25310099E8"
"2010/11/01","4002.76","79.51","2.03","3938.38","4002.76","3920.86","63007.0","4026984.0","8.23661162E8"
"2010/10/29","3923.25","-54.78","-1.38","3992.29","3993.93","3910.15","64171.0","3891180.0","8.07389321E8"
"2010/10/28","3978.03","-5.85","-0.15","3980.06","3996.28","3968.06","53804.0","3305081.0","8.18980173E8"
"2010/10/27","3983.88","-26.98","-0.67","4007.14","4018.47","3966.92","65268.0","4215091.0","8.19504793E8"
"2010/10/26","4010.86","3.69","0.09","4000.32","4014.42","3990.04","68179.0","4198775.0","8.24546264E8"
"2010/10/25","4007.17","39.27","0.99","3978.57","4016.93","3970.57","68245.0","4160370.0","8.2392286E8"
"2010/10/22","3967.90","53.85","1.38","3930.93","3968.29","3926.61","63559.0","3918754.0","8.16147249E8"
"2010/10/21","3914.05","10.66","0.27","3917.98","3920.03","3871.78","96303.0","5022560.0","8.05003375E8"
"2010/10/20","3903.39","25.91","0.67","3849.96","3918.00","3832.34","63034.0","3784563.0","8.01962319E8"
"2010/10/19","3877.48","-38.59","-0.99","3923.04","3937.49","3877.48","57360.0","3509423.0","7.96606216E8"
"2010/10/18","3916.07","-67.35","-1.69","3986.69","3988.35","3916.07","55899.0","3495303.0","8.0426776E8"
"2010/10/15","3983.42","1.71","0.04","3978.10","3985.89","3965.39","60674.0","3938805.0","8.17455517E8"
"2010/10/14","3981.71","52.61","1.34","3951.10","3981.71","3944.35","81291.0","5175736.0","8.17464736E8"
"2010/10/13","3929.10","7.26","0.19","3940.66","3946.81","3908.36","62513.0","3907999.0","8.07226463E8"
"2010/10/12","3921.84","-52.73","-1.33","3979.16","3982.90","3904.48","65424.0","3837103.0","8.05059719E8"
"2010/10/11","3974.57","-12.17","-0.31","4009.81","4011.05","3962.59","64924.0","3832865.0","8.15655447E8"
"2010/10/08","3986.74","-9.38","-0.23","3994.98","3995.66","3967.89","76723.0","5067603.0","8.18214442E8"
"2010/10/07","3996.12","-10.03","-0.25","3997.99","4010.17","3979.77","74929.0","4637310.0","8.20363085E8"
"2010/10/06","4006.15","52.72","1.33","3990.00","4011.02","3981.96","85873.0","5251597.0","8.22652795E8"
"2010/10/05","3953.43","4.37","0.11","3936.84","3961.69","3925.60","75131.0","4527416.0","8.11297404E8"
"2010/10/04","3949.06","11.21","0.28","3953.29","3967.79","3939.23","85683.0","4856669.0","8.11585442E8"
"2010/10/01","3937.85","12.15","0.31","3925.42","3953.48","3919.60","83833.0","4741087.0","8.09694439E8"
"2010/09/30","3925.70","7.29","0.19","3924.17","3929.15","3898.24","72957.0","4303464.0","8.0773696E8"
"2010/09/29","3918.41","21.36","0.55","3917.68","3936.08","3914.97","82876.0","5151990.0","8.05958629E8"
"2010/09/28","3897.05","-13.92","-0.36","3906.56","3915.74","3891.73","67892.0","4220221.0","8.01495718E8"
"2010/09/27","3910.97","25.53","0.66","3902.97","3913.43","3891.69","84549.0","4758787.0","8.04432778E8"
"2010/09/24","3885.44","30.49","0.79","3848.01","3885.44","3837.87","63232.0","3993888.0","7.98660388E8"
"2010/09/20","3854.95","11.92","0.31","3826.49","3859.30","3818.98","48221.0","2880808.0","7.92696005E8"
"2010/09/17","3843.03","32.29","0.85","3835.49","3847.58","3808.15","70641.0","4742504.0","7.90178012E8"
"2010/09/16","3810.74","-32.42","-0.84","3836.89","3841.94","3810.53","68066.0","4162710.0","7.83942544E8"
"2010/09/15","3843.16","19.36","0.51","3827.03","3851.02","3820.14","70489.0","4359312.0","7.90315586E8"
"2010/09/14","3823.80","0.64","0.02","3835.06","3846.18","3813.63","77183.0","4494284.0","7.86526277E8"
"2010/09/13","3823.16","40.75","1.08","3804.12","3826.32","3797.17","73832.0","4307718.0","7.8674814E8"
"2010/09/10","3782.41","36.89","0.98","3764.04","3800.50","3761.95","67218.0","3918876.0","7.79081602E8"
"2010/09/09","3745.52","11.21","0.30","3751.44","3761.73","3724.95","65488.0","4114960.0","7.51855321E8"
"2010/09/08","3734.31","-21.15","-0.56","3737.46","3750.09","3714.75","56228.0","3304395.0","7.49632535E8"
"2010/09/07","3755.46","-4.12","-0.11","3760.52","3771.99","3751.05","51375.0","3366259.0","7.53691521E8"
"2010/09/06","3759.58","28.92","0.78","3753.67","3763.86","3740.14","68653.0","3842618.0","7.5497329E8"
"2010/09/03","3730.66","4.29","0.12","3734.36","3747.15","3716.96","70806.0","4347124.0","7.49312464E8"
"2010/09/02","3726.37","17.70","0.48","3751.18","3751.53","3709.67","61921.0","3948730.0","7.48495787E8"
"2010/09/01","3708.67","44.53","1.22","3683.08","3717.28","3673.97","62345.0","3920072.0","7.4368795E8"
"2010/08/31","3664.14","-42.43","-1.14","3678.94","3691.54","3652.74","55566.0","3428999.0","7.34277893E8"
"2010/08/30","3706.57","68.65","1.89","3681.02","3708.62","3675.01","50540.0","2697543.0","7.42515584E8"
"2010/08/27","3637.92","4.26","0.12","3621.85","3646.38","3610.51","49731.0","2853035.0","7.28946435E8"
"2010/08/26","3633.66","-8.12","-0.22","3660.60","3664.76","3633.66","51782.0","2905814.0","7.28432272E8"
"2010/08/25","3641.78","-55.98","-1.51","3667.07","3681.94","3641.63","57697.0","3150974.0","7.29807664E8"
"2010/08/24","3697.76","-14.99","-0.40","3685.34","3723.36","3671.90","55143.0","3345976.0","7.40886745E8"
"2010/08/23","3712.75","-17.19","-0.46","3740.34","3760.32","3710.12","60764.0","3614959.0","7.44795938E8"
"2010/08/20","3729.94","-10.23","-0.27","3717.04","3733.10","3705.67","52125.0","2953874.0","7.4769369E8"
"2010/08/19","3740.17","48.50","1.31","3695.59","3744.81","3691.97","59729.0","3470831.0","7.49529697E8"
"2010/08/18","3691.67","16.05","0.44","3695.02","3696.44","3671.85","60630.0","3250605.0","7.40552137E8"
"2010/08/17","3675.62","23.17","0.63","3636.38","3681.78","3627.98","53503.0","2933103.0","7.37066759E8"
"2010/08/16","3652.45","-9.88","-0.27","3634.70","3658.77","3593.45","56559.0","2811522.0","7.32101499E8"
"2010/08/13","3662.33","46.75","1.29","3633.46","3666.74","3619.54","51374.0","3001438.0","7.33713223E8"
"2010/08/12","3615.58","-86.30","-2.33","3643.71","3663.71","3615.58","61940.0","3667969.0","7.23912245E8"
"2010/08/11","3701.88","-43.64","-1.17","3733.00","3735.81","3692.97","56490.0","3375936.0","7.40831258E8"
"2010/08/10","3745.52","-17.40","-0.46","3767.13","3774.41","3741.20","56461.0","3289370.0","7.49657981E8"
"2010/08/09","3762.92","12.93","0.34","3736.21","3764.50","3730.26","49392.0","2570454.0","7.53096886E8"
"2010/08/06","3749.99","-4.49","-0.12","3748.51","3755.77","3719.37","67881.0","3865148.0","7.50636503E8"
"2010/08/05","3754.48","-14.96","-0.40","3783.63","3786.05","3731.20","70964.0","4419963.0","7.52011893E8"
"2010/08/04","3769.44","-5.36","-0.14","3786.47","3786.60","3739.25","69498.0","3823301.0","7.55052838E8"
"2010/08/03","3774.80","19.54","0.52","3785.07","3786.62","3761.94","65943.0","3660881.0","7.56046876E8"
"2010/08/02","3755.26","52.84","1.43","3728.18","3761.70","3719.80","62577.0","3642528.0","7.51725307E8"
"2010/07/30","3702.42","-32.22","-0.86","3727.19","3742.97","3693.53","53285.0","3304327.0","7.41212864E8"
"2010/07/29","3734.64","-2.29","-0.06","3727.95","3742.02","3723.59","66272.0","3725079.0","7.48274265E8"
"2010/07/28","3736.93","13.52","0.36","3735.14","3741.43","3716.28","54495.0","3399813.0","7.49002633E8"
"2010/07/27","3723.41","1.84","0.05","3733.65","3742.41","3715.17","55330.0","3519793.0","7.45810082E8"
"2010/07/26","3721.57","21.23","0.57","3703.97","3734.24","3700.29","65558.0","3633452.0","7.45180896E8"
"2010/07/23","3700.34","55.60","1.53","3690.05","3706.68","3669.42","85056.0","5065374.0","7.40571152E8"
"2010/07/22","3644.74","-24.57","-0.67","3658.96","3678.54","3641.79","74676.0","4785459.0","7.2995417E8"
"2010/07/21","3669.31","32.99","0.91","3672.61","3681.85","3650.58","69957.0","4046164.0","7.34678259E8"
"2010/07/20","3636.32","12.30","0.34","3610.15","3646.65","3605.73","59824.0","3346514.0","7.27892522E8"
"2010/07/19","3624.02","-16.75","-0.46","3596.16","3638.54","3594.67","58059.0","3080416.0","7.25165666E8"
"2010/07/16","3640.77","-28.62","-0.78","3669.37","3679.24","3635.31","69649.0","3887787.0","7.28733701E8"
"2010/07/15","3669.39","-12.72","-0.35","3673.66","3685.46","3662.90","69461.0","3708401.0","7.34652873E8"
"2010/07/14","3682.11","45.86","1.26","3677.29","3701.27","3675.79","103190.0","5354150.0","7.37321863E8"
"2010/07/13","3636.25","6.10","0.17","3637.86","3669.28","3630.04","61853.0","3606965.0","7.27445964E8"
"2010/07/12","3630.15","21.41","0.59","3624.17","3630.15","3608.21","48580.0","2892560.0","7.26503541E8"
"2010/07/09","3608.74","57.93","1.63","3570.87","3608.74","3550.39","65125.0","3585639.0","7.21991783E8"
"2010/07/08","3550.81","56.97","1.63","3545.73","3557.61","3533.58","58382.0","3386956.0","7.10486155E8"
"2010/07/07","3493.84","-24.46","-0.70","3517.09","3517.09","3475.78","45713.0","2848076.0","6.99415249E8"
"2010/07/06","3518.30","25.61","0.73","3468.53","3519.17","3438.95","57223.0","3407146.0","7.04369297E8"
"2010/07/05","3492.69","10.31","0.30","3488.22","3505.64","3466.34","46083.0","2797587.0","6.99263325E8"
"2010/07/02","3482.38","-24.44","-0.70","3514.56","3525.90","3473.09","57543.0","3677368.0","6.97540171E8"
"2010/07/01","3506.82","-39.13","-1.10","3519.56","3534.26","3472.13","62941.0","3775709.0","7.02505028E8"
"2010/06/30","3545.95","-27.64","-0.77","3513.13","3550.15","3506.41","56714.0","3443863.0","7.09685588E8"
"2010/06/29","3573.59","-48.07","-1.33","3626.81","3638.26","3563.96","53654.0","3002043.0","7.15401362E8"
"2010/06/28","3621.66","0.30","0.01","3629.74","3632.64","3611.52","44331.0","2481764.0","7.2482238E8"
"2010/06/25","3621.36","-25.95","-0.71","3605.84","3628.36","3599.54","51205.0","2944928.0","7.24555078E8"
"2010/06/24","3647.31","28.27","0.78","3613.90","3647.31","3606.60","49256.0","2888661.0","7.30177713E8"
"2010/06/23","3619.04","-13.98","-0.38","3610.46","3632.20","3608.40","52430.0","3249940.0","7.24283975E8"
"2010/06/22","3633.02","-16.95","-0.46","3624.34","3638.81","3611.46","59405.0","3448662.0","7.27152799E8"
"2010/06/21","3649.97","66.71","1.86","3620.28","3651.45","3613.34","71416.0","4042391.0","7.3096362E8"
"2010/06/18","3583.26","5.83","0.16","3582.79","3588.50","3560.87","53416.0","2919487.0","7.18410579E8"
"2010/06/17","3577.43","-2.28","-0.06","3582.67","3591.97","3562.90","68241.0","3663575.0","7.16780155E8"
"2010/06/16","3579.71","29.77","0.84","3589.60","3595.44","3559.01","74836.0","3780797.0","7.16572655E8"
"2010/06/15","3549.94","-6.67","-0.19","3546.91","3566.99","3537.08","56891.0","2968979.0","7.09762451E8"
"2010/06/14","3556.61","34.89","0.99","3538.46","3575.92","3534.45","62034.0","3262257.0","7.11101771E8"
"2010/06/11","3521.72","56.65","1.63","3514.88","3531.51","3490.64","62356.0","3631688.0","7.04153362E8"
"2010/06/10","3465.07","4.07","0.12","3468.94","3489.34","3448.27","80971.0","3790524.0","6.89291683E8"
"2010/06/09","3461.00","-7.97","-0.23","3470.46","3477.94","3436.08","72599.0","3709048.0","6.88570132E8"
"2010/06/08","3468.97","28.36","0.82","3431.52","3479.97","3421.48","66873.0","3360804.0","6.90144588E8"
"2010/06/07","3440.61","-61.57","-1.76","3428.39","3444.50","3401.87","66748.0","3241899.0","6.84726981E8"
"2010/06/04","3502.18","2.06","0.06","3494.86","3516.10","3487.36","64052.0","3362883.0","6.96653173E8"
"2010/06/03","3500.12","76.88","2.25","3451.77","3506.21","3446.28","76355.0","3584220.0","6.95869364E8"
"2010/06/01","3423.24","-22.44","-0.65","3427.79","3445.83","3404.66","61714.0","3112339.0","6.80973796E8"
"2010/05/31","3445.68","36.50","1.07","3413.85","3445.76","3404.96","54390.0","2690587.0","6.85523903E8"
"2010/05/28","3409.18","41.14","1.22","3419.29","3419.43","3372.67","74524.0","3979463.0","6.78596342E8"
"2010/05/27","3368.04","52.59","1.59","3284.54","3379.47","3284.03","83810.0","4149353.0","6.70418038E8"
"2010/05/26","3315.45","22.31","0.68","3326.39","3334.85","3263.95","84342.0","4246454.0","6.60066047E8"
"2010/05/25","3293.14","-84.87","-2.51","3334.13","3337.14","3239.42","90355.0","4560393.0","6.54405731E8"
"2010/05/24","3378.01","23.39","0.70","3333.33","3395.04","3332.15","61620.0","3185740.0","6.71512768E8"
"2010/05/20","3354.62","-57.47","-1.68","3398.44","3435.37","3335.48","79763.0","4317576.0","6.67252841E8"
"2010/05/19","3412.09","-30.25","-0.88","3392.17","3413.24","3352.41","78718.0","4147252.0","6.78492412E8"
"2010/05/18","3442.34","-14.65","-0.42","3479.04","3481.48","3412.63","81423.0","4393206.0","6.84612035E8"
"2010/05/17","3456.99","-93.70","-2.64","3491.15","3498.78","3438.48","91156.0","4671885.0","6.87692011E8"
"2010/05/14","3550.69","4.20","0.12","3526.74","3559.95","3508.08","76637.0","4201943.0","7.06533263E8"
"2010/05/13","3546.49","64.78","1.86","3526.43","3560.62","3521.68","68579.0","3738515.0","7.0642566E8"
"2010/05/12","3481.71","-14.53","-0.42","3515.24","3522.02","3468.22","70974.0","4120214.0","6.93274936E8"
"2010/05/11","3496.24","-26.07","-0.74","3552.69","3553.51","3480.89","82265.0","4415224.0","6.96081077E8"
"2010/05/10","3522.31","62.77","1.81","3487.78","3530.00","3471.29","76368.0","3859024.0","7.00946937E8"
"2010/05/07","3459.54","-83.05","-2.34","3432.72","3483.52","3419.15","106210.0","5482117.0","6.88233865E8"
"2010/05/06","3542.59","-71.49","-1.98","3530.44","3550.50","3517.35","90464.0","4591032.0","7.04504082E8"
"2010/05/04","3614.08","-4.04","-0.11","3636.83","3649.03","3606.29","71562.0","3564148.0","7.1911712E8"
"2010/05/03","3618.12","-42.82","-1.17","3646.67","3657.36","3594.84","74430.0","3788162.0","7.20173703E8"
"2010/04/30","3660.94","22.49","0.62","3668.35","3683.98","3658.06","74682.0","4719957.0","7.28724707E8"
"2010/04/29","3638.45","-11.54","-0.32","3660.13","3660.13","3619.28","83517.0","4639194.0","7.23907912E8"
"2010/04/28","3649.99","-36.24","-0.98","3614.21","3649.99","3610.30","82530.0","4582916.0","7.25926923E8"
"2010/04/27","3686.23","-4.82","-0.13","3682.28","3699.12","3668.56","63270.0","3504602.0","7.32833761E8"
"2010/04/26","3691.05","35.22","0.96","3674.69","3705.49","3673.71","65211.0","3400487.0","7.33608111E8"
"2010/04/23","3655.83","-2.09","-0.06","3678.46","3680.10","3643.47","69161.0","3805758.0","7.27050763E8"
"2010/04/22","3657.92","-19.14","-0.52","3653.97","3662.52","3632.92","69633.0","3874447.0","7.27607483E8"
"2010/04/21","3677.06","60.88","1.68","3642.86","3679.97","3641.22","77937.0","4024710.0","7.31286381E8"
"2010/04/20","3616.18","22.14","0.62","3615.55","3626.91","3600.65","59443.0","3125079.0","7.18786253E8"
"2010/04/19","3594.04","-64.19","-1.75","3600.65","3626.45","3583.24","60612.0","2907766.0","7.14428101E8"
"2010/04/16","3658.23","-21.99","-0.60","3674.64","3679.07","3633.97","69107.0","3530396.0","7.27018524E8"
"2010/04/15","3680.22","18.98","0.52","3684.62","3690.12","3648.40","109110.0","5084361.0","7.31349125E8"
"2010/04/14","3661.24","56.58","1.57","3625.66","3661.24","3625.66","87598.0","4276290.0","7.27325075E8"
"2010/04/13","3604.66","1.20","0.03","3613.53","3617.82","3576.37","59688.0","3135382.0","7.16291705E8"
"2010/04/12","3603.46","-31.66","-0.87","3647.41","3654.36","3595.75","82751.0","4328552.0","7.16247791E8"
"2010/04/09","3635.12","-24.63","-0.67","3661.21","3668.25","3604.31","143129.0","4695277.0","7.22800404E8"
"2010/04/08","3659.75","13.20","0.36","3635.25","3659.75","3628.07","58327.0","3315990.0","7.27221968E8"
"2010/04/07","3646.55","-2.00","-0.05","3645.67","3655.48","3635.45","71761.0","3969708.0","7.24210557E8"
"2010/04/06","3648.55","2.34","0.06","3665.03","3665.46","3633.04","63751.0","3329668.0","7.24628059E8"
"2010/04/05","3646.21","13.78","0.38","3642.36","3654.27","3617.76","75473.0","4061580.0","7.24052867E8"
"2010/04/02","3632.43","20.86","0.58","3621.64","3633.84","3609.92","82699.0","4643459.0","7.22101838E8"
"2010/04/01","3611.57","58.03","1.63","3560.02","3613.86","3559.47","72658.0","4339564.0","7.18673883E8"
"2010/03/31","3553.54","-18.12","-0.51","3576.06","3581.09","3544.37","62748.0","3420906.0","7.06396729E8"
"2010/03/30","3571.66","12.58","0.35","3587.69","3588.41","3557.75","68683.0","3392308.0","7.10162361E8"
"2010/03/29","3559.08","-12.22","-0.34","3536.68","3573.75","3535.06","60595.0","2818361.0","7.07284129E8"
"2010/03/26","3571.30","19.56","0.55","3540.92","3576.73","3531.79","55135.0","2910439.0","7.09637222E8"
"2010/03/25","3551.74","17.45","0.49","3533.96","3551.74","3527.62","55978.0","3174850.0","7.06015716E8"
"2010/03/24","3534.29","-1.07","-0.03","3560.42","3566.57","3528.23","57851.0","3009568.0","7.02293766E8"
"2010/03/23","3535.36","25.31","0.72","3538.48","3548.54","3524.28","61559.0","3398687.0","7.02473787E8"
"2010/03/22","3510.05","-33.86","-0.96","3523.40","3530.42","3493.18","48669.0","2705250.0","6.97902461E8"
"2010/03/19","3543.91","23.97","0.68","3536.25","3548.34","3525.25","62191.0","3035200.0","7.03990991E8"
"2010/03/18","3519.94","-23.48","-0.66","3533.01","3550.19","3519.94","62554.0","3187564.0","6.9924014E8"
"2010/03/17","3543.42","79.68","2.30","3497.57","3543.44","3487.97","74113.0","3675441.0","7.03030348E8"
"2010/03/16","3463.74","-4.18","-0.12","3477.47","3478.95","3451.57","52388.0","2712122.0","6.87036814E8"
"2010/03/15","3467.92","-31.70","-0.91","3501.44","3511.32","3453.94","44646.0","2190321.0","6.87936063E8"
"2010/03/12","3499.62","8.26","0.24","3512.53","3514.39","3481.64","55781.0","2676002.0","6.9421183E8"
"2010/03/11","3491.36","-19.63","-0.56","3529.15","3534.13","3489.74","64325.0","3266550.0","6.92247286E8"
"2010/03/10","3510.99","-3.54","-0.10","3515.31","3517.91","3492.57","50454.0","2590997.0","6.95701253E8"
"2010/03/09","3514.53","1.40","0.04","3507.17","3515.30","3496.09","55311.0","3015392.0","6.95819712E8"
"2010/03/08","3513.13","61.32","1.78","3495.84","3515.46","3489.37","69908.0","3538459.0","6.95681822E8"
"2010/03/05","3451.81","31.15","0.91","3435.82","3453.02","3433.12","43056.0","2352587.0","6.84080957E8"
"2010/03/04","3420.66","-7.71","-0.22","3435.07","3449.30","3407.77","43931.0","2337684.0","6.77686954E8"
"2010/03/03","3428.37","15.60","0.46","3412.16","3428.60","3403.17","49397.0","2393682.0","6.79941377E8"
"2010/03/02","3412.77","49.60","1.47","3406.33","3424.02","3398.20","58744.0","3108551.0","6.76447095E8"
"2010/02/26","3363.17","15.21","0.45","3364.05","3370.87","3336.07","37820.0","2115086.0","6.66587205E8"
"2010/02/25","3347.96","-53.86","-1.58","3416.58","3421.48","3336.48","51657.0","2713748.0","6.63345974E8"
"2010/02/24","3401.82","-42.13","-1.22","3415.30","3418.47","3387.85","51045.0","2723924.0","6.74211673E8"
"2010/02/23","3443.95","1.11","0.03","3443.32","3449.53","3415.00","47043.0","2431340.0","6.82312465E8"
"2010/02/22","3442.84","71.47","2.12","3422.93","3455.31","3422.93","45635.0","2360500.0","6.82283886E8"
"2010/02/19","3371.37","-61.36","-1.79","3408.94","3437.88","3369.08","53362.0","2583857.0","6.68474458E8"
"2010/02/18","3432.73","-14.92","-0.43","3453.70","3455.79","3424.60","45622.0","2244375.0","6.80460197E8"
"2010/02/17","3447.65","60.05","1.77","3429.49","3449.21","3426.39","53563.0","2738348.0","6.83481471E8"
"2010/02/16","3387.60","16.21","0.48","3362.35","3405.11","3355.10","37114.0","1854016.0","6.71653999E8"
"2010/02/12","3371.39","-13.36","-0.39","3380.00","3385.28","3335.61","57036.0","3146267.0","6.68477084E8"
